id,cui_microbe,cui_disease,neg_relations,pos_relations,strength_raw,strength_IF
56484,C0037965,C0009450,0,1,1,0.68
56485,C0037965,C0160390,1,0,-1,-0.783
56486,C1444097,C0851162,1,9,8,9.726
56487,C1444097,C0042029,0,5,5,3.972
56488,C1444097,C0232488,0,1,1,0.783
56489,C1444097,C3658208,0,1,1,0.783
56490,C1444097,C0032285,1,2,1,0.929
56491,C1444097,C0009450,1,9,8,10.092
56492,C1444097,C0149801,0,1,1,0.793
56493,C1444097,C0085605,0,1,1,0.793
56494,C1444097,C0004610,0,5,5,6.528
56495,C1444097,C0021368,0,1,1,0.831
56496,C1444097,C0243026,0,3,3,2.665
56497,C1444097,C0035243,0,1,1,0.783
56498,C1444097,C0010356,0,1,1,0.94
56499,C1444097,C0011991,0,2,2,1.898
56500,C0315124,C0003467,3,1,-2,-1.438
56501,C0315124,C0020456,1,0,-1,-0.826
56502,C0315124,C0524620,0,1,1,0.515
56503,C0315124,C0022661,1,0,-1,-1.063
56504,C0315124,C1561643,1,0,-1,-1.063
56505,C0315124,C1168401,0,1,1,0.679
56506,C0315124,C0011615,0,1,1,0.679
56507,C0315124,C0160420,1,0,-1,-0.826
56508,C0315124,C2751993,1,0,-1,-0.801
56509,C0315124,C0013473,1,0,-1,-0.793
56510,C0315124,C0242379,1,0,-1,-0.777
56511,C0315124,C0032580,0,1,1,0.975
56512,C0315124,C0007102,0,1,1,0.975
56513,C0315124,C0021342,1,0,-1,-0.616
56514,C0315124,C0033246,1,0,-1,-0.837
56515,C0315124,C0007795,1,0,-1,-0.52
56516,C0315124,C0032285,1,0,-1,-0.611
56517,C0315124,C0796138,1,0,-1,-0.783
56518,C0315124,C0151763,1,0,-1,-0.692
56519,C0315124,C0011849,0,1,1,0.826
56520,C0315124,C0026764,0,1,1,0.783
56521,C0315124,C0376358,1,0,-1,-0.474
56522,C0315124,C0020517,1,0,-1,-0.783
56523,C0315124,C0015696,1,0,-1,-0.975
56524,C0315124,C0032584,0,1,1,3.5
56525,C0315124,C0009402,1,1,0,0.0
56526,C0315124,C0004352,1,0,-1,-0.826
56527,C0315124,C0740394,1,0,-1,-3.5
56528,C0315124,C0085762,1,0,-1,-0.783
56529,C0315124,C0085298,0,1,1,0.574
56530,C0315124,C0003850,0,1,1,0.574
56531,C0315124,C0010346,3,1,-2,-1.434
56532,C0315124,C2239176,1,0,-1,-3.5
56533,C0315124,C0002438,2,0,-2,-1.584
56534,C0315124,C0003125,2,0,-2,-1.27
56535,C0315124,C0019158,1,0,-1,-0.525
56536,C0315124,C0160390,2,0,-2,-1.455
56537,C0315124,C0024117,1,0,-1,-1.07
56538,C0315124,C0333516,2,0,-2,-1.343
56539,C0315124,C0020877,2,0,-2,-1.888
56540,C0315124,C1262477,0,3,3,2.362
56541,C0315124,C3658208,4,0,-4,-2.989
56542,C0315124,C0235974,0,1,1,0.783
56543,C0315124,C0024623,0,1,1,0.783
56544,C0315124,C2711227,1,0,-1,-0.676
56545,C0315124,C0151692,0,1,1,0.532
56546,C0315124,C0007131,5,0,-5,-3.438
56547,C0315124,C0857121,1,0,-1,-0.784
56548,C0315124,C0020538,1,0,-1,-0.784
56549,C0315124,C0004364,1,0,-1,-0.97
56550,C0315124,C0023890,1,0,-1,-1.478
56551,C0315124,C0362046,1,0,-1,-0.786
56552,C0315124,C0032914,1,0,-1,-0.783
56553,C0315124,C0009450,2,0,-2,-4.444
56554,C0315124,C0031099,1,0,-1,-0.783
56555,C0315124,C0241863,2,0,-2,-1.633
56556,C0315124,C1705586,1,0,-1,-0.743
56557,C0315124,C0022104,2,0,-2,-1.47
56558,C0315124,C0009324,4,0,-4,-2.754
56559,C0315124,C0016059,3,0,-3,-2.445
56560,C0315124,C3889047,3,0,-3,-3.377
56561,C0315124,C0028754,2,5,3,2.19
56562,C0315124,C0009806,3,2,-1,-0.413
56563,C0315124,C0042963,1,0,-1,-0.511
56564,C0315124,C0021390,7,1,-6,-4.775
56565,C0315124,C0038358,1,0,-1,-0.826
56566,C0315124,C0027651,3,1,-2,-4.434
56567,C0315124,C0006826,1,4,3,5.729
56568,C0315124,C0006142,0,7,7,8.718
56569,C0315124,C0011570,3,1,-2,-4.555
56570,C0315124,C0011991,3,1,-2,-1.214
56571,C0315124,C0151718,0,1,1,0.826
56572,C0315124,C0011847,5,0,-5,-3.82
56573,C0315124,C0009319,6,0,-6,-4.765
56574,C0315124,C0042109,1,0,-1,-0.783
56575,C0315124,C0010340,2,0,-2,-1.762
56576,C0315124,C0021368,13,2,-11,-10.473
56577,C0315124,C0271650,1,0,-1,-0.512
56578,C0315124,C0018133,3,0,-3,-2.89
56579,C0315124,C1282952,1,0,-1,-0.694
56580,C0315124,C0003864,1,0,-1,-0.694
56581,C0314942,C0003467,1,0,-1,-0.975
56582,C0314942,C0013421,1,0,-1,-0.793
56583,C0314942,C3658208,1,0,-1,-0.783
56584,C0314942,C0016059,1,0,-1,-0.681
56585,C0314942,C0028754,0,2,2,1.653
56586,C0314942,C0021390,0,1,1,0.865
56587,C0314942,C0038436,0,1,1,1.284
56588,C0314942,C0019151,0,1,1,0.677
56589,C0314942,C3241937,0,1,1,0.677
56590,C0314942,C0023890,0,1,1,0.677
56591,C0314942,C0008312,1,0,-1,-0.677
56592,C0314942,C0002170,0,2,2,1.582
56593,C0314942,C0006826,1,0,-1,-0.65
56594,C0314942,C0009319,4,5,1,1.088
56595,C0314942,C0021368,1,0,-1,-0.793
56596,C0314942,C0206677,0,1,1,0.708
56597,C0314942,C0040188,0,1,1,0.53
56598,C0314942,C0021308,0,1,1,3.5
56599,C0314942,C0009806,2,0,-2,-1.609
56600,C0314942,C0270858,1,0,-1,-0.826
56601,C0314942,C0022104,1,0,-1,-0.826
56602,C0314942,C0000737,2,0,-2,-1.609
56603,C0314942,C0011570,1,0,-1,-0.826
56604,C0314942,C0024623,1,0,-1,-0.783
56605,C0314942,C1269683,0,1,1,1.175
56606,C0314942,C0025517,0,1,1,0.782
56607,C0314942,C0022658,1,0,-1,-0.784
56608,C0314942,C0009402,0,1,1,0.865
56609,C0314942,C1262477,0,1,1,0.692
56610,C0314942,C0401146,1,0,-1,-0.944
56611,C0314942,C0029453,1,0,-1,-0.775
56612,C2796430,C0021390,1,0,-1,-0.902
56613,C2796430,C0003615,0,1,1,0.574
56614,C2796430,C0027059,0,1,1,0.818
56615,C2796430,C0009319,0,1,1,0.818
56616,C2796430,C0004610,0,1,1,0.718
56617,C2796430,C0010346,1,0,-1,-0.726
56618,C2796430,C0009402,1,0,-1,-0.783
56619,C2796430,C0021368,1,0,-1,-0.515
56620,C2796430,C0003467,1,0,-1,-0.975
56621,C0752030,C0740858,0,1,1,0.862
56622,C0752030,C0019693,1,0,-1,-0.439
56623,C0004589,C0003175,0,38,38,41.687
56624,C0004589,C0275518,0,1,1,1.032
56625,C0004589,C0151565,0,2,2,4.283
56626,C0004589,C0009450,1,7,6,6.395
56627,C0004589,C0152945,0,2,2,1.85
56628,C0004589,C0013604,0,1,1,1.184
56629,C0004589,C0021368,0,2,2,5.394
56630,C0004589,C0243026,0,1,1,0.783
56631,C0004589,C0851162,1,1,0,0.417
56632,C0004589,C0392317,0,1,1,0.509
56633,C0004589,C0032343,0,2,2,1.195
56634,C0004589,C0600327,0,1,1,0.784
56635,C0004589,C0014118,0,1,1,0.726
56636,C0004589,C0041296,0,1,1,0.634
56637,C0317925,C0021390,1,0,-1,-1.248
56638,C0317925,C0005684,1,0,-1,-3.5
56639,C0317925,C0022650,21,1,-20,-24.22
56640,C0317925,C0020500,10,2,-8,-11.923
56641,C0317925,C0451641,3,2,-1,-0.148
56642,C0317925,C0161820,1,0,-1,-0.793
56643,C0317925,C0853310,1,0,-1,-3.5
56644,C0317925,C0027709,0,1,1,0.705
56645,C0317925,C0035078,0,1,1,0.705
56646,C0317925,C0022658,1,0,-1,-0.412
56647,C0317925,C0020501,1,0,-1,-0.94
56648,C0317925,C0016059,1,0,-1,-1.248
56649,C0317924,C0021368,1,1,0,-0.199
56650,C0317924,C0003467,0,1,1,0.699
56651,C0317924,C0031099,1,0,-1,-0.926
56652,C0317924,C0009806,1,0,-1,-0.423
56653,C0317924,C0740447,0,1,1,0.793
56654,C0317924,C0003873,1,0,-1,-0.699
56655,C0317924,C0009402,1,0,-1,-0.699
56656,C0317924,C0001430,1,0,-1,-0.713
56657,C0317924,C0026896,1,0,-1,-0.611
56658,C0317924,C0020538,0,2,2,1.619
56659,C0317924,C0020501,1,0,-1,-0.94
56660,C0317924,C0010054,0,1,1,0.767
56661,C0317924,C1561643,0,2,2,1.727
56662,C0317924,C0027726,0,1,1,0.944
56663,C0317924,C0017658,0,1,1,0.944
56664,C0317924,C0006142,0,1,1,1.047
56665,C0317924,C0011991,2,1,-1,-0.254
56666,C0317924,C0020500,5,1,-4,-2.942
56667,C0317924,C0853310,2,0,-2,-1.015
56668,C0317924,C1269683,1,4,3,4.741
56669,C0317924,C0022650,7,0,-7,-6.77
56670,C0317924,C0021390,0,1,1,0.783
56671,C0317924,C0011847,1,0,-1,-0.677
56672,C0317924,C0014859,0,2,2,1.566
56673,C0317924,C0027651,1,0,-1,-0.864
56674,C0317924,C0006271,1,0,-1,-0.783
56675,C0317924,C0006277,1,0,-1,-0.783
56676,C0317924,C0872084,0,1,1,0.783
56677,C0317924,C0917801,0,2,2,1.566
56678,C0317924,C2219848,0,1,1,0.783
56679,C0315261,C1408258,0,1,1,1.894
56680,C0315261,C0000768,0,1,1,1.108
56681,C0315261,C0035222,0,1,1,0.511
56682,C0315261,C0595916,0,5,5,4.326
56683,C1076664,C0007570,0,1,1,1.864
56684,C1076664,C0086132,1,0,-1,-0.793
56685,C1076664,C0745744,0,1,1,3.5
56686,C1076664,C0235974,1,0,-1,-0.673
56687,C1076664,C1269683,0,1,1,1.616
56688,C1076664,C0029456,1,0,-1,-0.783
56689,C1076664,C0851162,0,1,1,0.817
56690,C1076664,C0009450,0,1,1,0.837
56691,C1076664,C0520679,0,1,1,0.837
56692,C1919125,C0025202,1,1,0,0.189
56693,C1919125,C0002438,1,0,-1,-0.557
56694,C1919125,C0011991,0,1,1,0.699
56695,C1919125,C0013369,0,1,1,0.699
56696,C1919125,C0008701,1,0,-1,-0.476
56697,C1919125,C0338656,0,1,1,1.02
56698,C1919125,C3889047,0,1,1,1.02
56699,C1919125,C0019693,0,1,1,0.975
56700,C1919125,C0685938,0,1,1,0.982
56701,C1919125,C0376358,5,0,-5,-7.425
56702,C1919125,C0027651,5,0,-5,-7.405
56703,C1919125,C0011847,0,3,3,2.286
56704,C1919125,C0007097,0,4,4,2.804
56705,C1919125,C0021368,2,3,1,0.999
56706,C1919125,C0006826,1,1,0,-0.135
56707,C1919125,C0009324,1,0,-1,-0.783
56708,C1919125,C0004610,0,1,1,0.783
56709,C1919125,C0851162,1,0,-1,-0.783
56710,C1919125,C0009450,2,3,1,1.014
56711,C1919125,C0009488,1,0,-1,-1.864
56712,C1919125,C0031099,0,1,1,0.699
56713,C1919125,C0013595,1,0,-1,-0.944
56714,C1919125,C0036341,0,1,1,0.826
56715,C1919125,C0040188,1,0,-1,-0.819
56716,C1919125,C0009402,0,1,1,3.5
56717,C5281652,C1299888,0,1,1,0.617
56718,C5281652,C0011991,0,1,1,0.783
56719,C5281652,C0362046,1,0,-1,-0.611
56720,C5281652,C0006826,1,0,-1,-0.789
56721,C5281652,C0027651,1,0,-1,-0.982
56722,C0036125,C0007847,0,4,4,6.006
56723,C0036125,C0009375,0,1,1,0.782
56724,C0036125,C0086132,0,1,1,1.272
56725,C0036125,C0035869,0,1,1,0.783
56726,C0036125,C0032285,0,1,1,0.745
56727,C0036125,C0013369,0,1,1,0.745
56728,C0036125,C0007137,0,2,2,4.475
56729,C0036125,C0006142,0,1,1,0.693
56730,C0036125,C0178238,0,1,1,1.028
56731,C0036125,C0002871,0,1,1,0.717
56732,C0036125,C0162316,0,1,1,0.717
56733,C0036125,C0016977,0,1,1,0.692
56734,C0036125,C4086879,0,1,1,0.944
56735,C0036125,C0243026,0,1,1,0.858
56736,C0036125,C0011991,0,2,2,1.267
56737,C0036125,C0279000,0,1,1,0.807
56738,C0036125,C0032584,0,1,1,0.807
56739,C0036125,C0001122,0,1,1,0.523
56740,C0036125,C0041582,0,1,1,0.567
56741,C0036125,C1096582,0,1,1,1.216
56742,C0036125,C0021071,0,1,1,1.216
56743,C0036125,C0685938,0,1,1,0.583
56744,C0036125,C0242647,0,1,1,0.818
56745,C0036125,C0007097,0,1,1,3.5
56746,C0036125,C0730306,0,2,2,4.293
56747,C0036125,C0024299,0,3,3,5.509
56748,C0036125,C5237970,0,2,2,4.293
56749,C0036125,C0339959,0,1,1,0.574
56750,C0036125,C0013604,0,1,1,0.479
56751,C0036125,C0021368,0,2,2,1.062
56752,C0036125,C0036220,0,1,1,0.818
56753,C0036125,C1168401,0,1,1,0.818
56754,C0036125,C0019829,0,1,1,0.818
56755,C0036125,C0019340,1,0,-1,-0.692
56756,C0036125,C0850666,1,0,-1,-0.975
56757,C0036125,C0003850,0,1,1,0.794
56758,C0036125,C0206698,0,2,2,1.173
56759,C0036125,C2239176,0,1,1,0.653
56760,C0036125,C0302592,0,1,1,0.664
56761,C0036125,C0699790,0,1,1,0.664
56762,C0036125,C1333787,0,3,3,2.29
56763,C0036125,C0004623,0,2,2,1.729
56764,C0036125,C0015967,0,3,3,1.95
56765,C0036125,C0006309,1,0,-1,-0.766
56766,C0036125,C0030528,0,1,1,0.793
56767,C0036125,C0596263,0,2,2,1.134
56768,C0036125,C0851162,0,7,7,6.144
56769,C0036125,C0006826,1,23,22,33.155
56770,C0036125,C0041466,2,19,17,13.435
56771,C0036125,C0153452,0,43,43,56.206
56772,C0036125,C0750952,0,4,4,3.728
56773,C0036125,C0007102,0,15,15,15.644
56774,C0036125,C0267792,0,2,2,2.515
56775,C0036125,C0024623,0,16,16,23.995
56776,C0036125,C0242379,0,6,6,13.475
56777,C0036125,C0003864,0,1,1,3.5
56778,C0036125,C0027651,2,6,4,2.977
56779,C0036125,C0376358,0,1,1,0.926
56780,C0036125,C0005684,0,1,1,0.926
56781,C0036125,C0009402,0,8,8,14.999
56782,C0036125,C0008350,0,4,4,5.974
56783,C0036125,C0151317,0,3,3,5.317
56784,C0036125,C0235782,0,8,8,12.203
56785,C0036125,C1527298,0,1,1,0.826
56786,C0036125,C0343349,0,1,1,0.826
56787,C0036125,C0009450,2,12,10,13.239
56788,C1651518,C0025202,0,11,11,11.39
56789,C1651518,C0160345,1,0,-1,-0.865
56790,C1651518,C0011570,1,0,-1,-0.693
56791,C1651518,C0025517,1,0,-1,-0.693
56792,C1651518,C0524620,1,0,-1,-0.819
56793,C1651518,C3658208,1,0,-1,-0.553
56794,C1651518,C0008350,0,1,1,0.825
56795,C1651518,C0011849,1,0,-1,-1.049
56796,C1651518,C0021125,1,0,-1,-0.975
56797,C1651518,C0027651,0,1,1,0.759
56798,C1651518,C0009319,1,7,6,9.256
56799,C1651518,C0029456,1,0,-1,-0.826
56800,C1651518,C0149931,1,0,-1,-0.611
56801,C1651518,C0018621,0,1,1,0.783
56802,C1651518,C0009450,1,1,0,-2.573
56803,C1651518,C0021368,4,2,-2,-0.95
56804,C1651518,C0028754,4,2,-2,-1.151
56805,C1651518,C0020877,1,0,-1,-0.783
56806,C1651518,C0018801,1,0,-1,-0.783
56807,C1651518,C0011847,3,3,0,0.097
56808,C1651518,C0151671,2,0,-2,-1.845
56809,C1651518,C0029453,0,1,1,0.775
56810,C1651518,C0006826,0,1,1,0.826
56811,C4158737,C0028754,0,1,1,0.514
56812,C4158737,C0242379,1,0,-1,-0.982
56813,C0317471,C0010346,0,1,1,0.681
56814,C0317471,C2931822,0,1,1,3.5
56815,C0317471,C0007137,0,1,1,3.5
56816,C0317471,C0027651,0,2,2,4.596
56817,C0317471,C0036690,0,1,1,0.783
56818,C0317471,C0009450,0,2,2,1.323
56819,C0317471,C0442886,0,1,1,0.439
56820,C0317471,C0009402,1,0,-1,-0.693
56821,C0317471,C0019693,0,1,1,0.944
56822,C0317471,C0851162,1,1,0,-0.135
56823,C0317471,C0007102,1,0,-1,-0.494
56824,C0317471,C0011991,0,1,1,0.54
56825,C0317471,C0009319,1,0,-1,-0.944
56826,C0317471,C0006826,0,2,2,1.916
56827,C1018470,C0006142,0,1,1,0.673
56828,C1018470,C0028960,0,1,1,0.783
56829,C1018470,C0403823,0,1,1,0.783
56830,C1018470,C0006826,0,1,1,0.692
56831,C1018470,C0021368,0,1,1,0.696
56832,C1018470,C1840061,0,2,2,0.881
56833,C1018470,C0024117,0,1,1,0.461
56834,C1018470,C0027651,2,3,1,-0.254
56835,C1018470,C0028754,0,2,2,1.302
56836,C1063419,C0009450,0,1,1,0.793
56837,C0315168,C0149925,0,2,2,1.288
56838,C0315168,C0178238,0,1,1,0.558
56839,C0315168,C0042029,0,1,1,1.226
56840,C0315168,C0876973,0,1,1,1.226
56841,C0315168,C0035243,0,1,1,1.226
56842,C0315168,C0007642,0,1,1,0.783
56843,C0315168,C0032285,0,1,1,0.783
56844,C0315168,C0014118,0,1,1,0.783
56845,C0315168,C0023418,1,0,-1,-0.511
56846,C0315168,C0008350,0,1,1,0.783
56847,C0315168,C1510475,0,1,1,0.64
56848,C0315168,C0012813,0,1,1,0.64
56849,C0315168,C0032460,0,1,1,3.5
56850,C0315168,C0036983,0,1,1,0.397
56851,C0315168,C0206720,0,1,1,0.759
56852,C0315168,C0025202,0,1,1,0.793
56853,C0315168,C0205721,0,1,1,0.81
56854,C0315168,C0235974,0,2,2,1.811
56855,C0315168,C0750952,0,1,1,0.818
56856,C0315168,C0006826,1,3,2,1.131
56857,C0315168,C0003873,0,1,1,0.699
56858,C0315168,C0007102,0,1,1,0.885
56859,C0315168,C0017178,0,1,1,3.5
56860,C0315168,C0017152,2,0,-2,-1.737
56861,C0315168,C1269683,0,1,1,1.025
56862,C0315168,C0009806,0,1,1,0.502
56863,C0315168,C0588128,0,1,1,0.821
56864,C0315168,C0007097,0,1,1,0.793
56865,C0315168,C0011991,0,1,1,0.54
56866,C0315168,C0221198,0,1,1,0.956
56867,C0315168,C0041582,0,1,1,0.788
56868,C0315168,C0024623,1,3,2,1.634
56869,C0315168,C0005403,0,1,1,0.783
56870,C0315168,C0036341,0,1,1,0.826
56871,C0315168,C0001418,1,0,-1,-0.653
56872,C0315168,C0027651,1,10,9,7.911
56873,C0315168,C0004610,0,7,7,5.432
56874,C0315168,C0007137,0,4,4,3.237
56875,C0315168,C0149782,0,2,2,1.558
56876,C0315168,C0036690,0,3,3,5.09
56877,C0315168,C0025289,0,2,2,1.59
56878,C0315168,C0003615,0,4,4,3.374
56879,C0315168,C0085077,1,0,-1,-0.783
56880,C0315168,C0032080,1,0,-1,-0.783
56881,C0315168,C0021359,0,1,1,0.807
56882,C0315168,C0021368,0,3,3,4.793
56883,C0315168,C0009450,2,2,0,-0.074
56884,C0315168,C0013371,0,1,1,0.509
56885,C0315168,C0149931,1,0,-1,-0.611
56886,C0315168,C0851162,0,2,2,2.074
56887,C0315168,C0023890,0,2,2,1.552
56888,C0315168,C0020538,0,2,2,1.503
56889,C0315168,C0021831,0,1,1,0.509
56890,C4437672,C0008350,0,1,1,0.783
56891,C4437672,C1262477,1,0,-1,-0.826
56892,C4437672,C0234985,2,0,-2,-1.801
56893,C4437672,C0740394,1,0,-1,-0.783
56894,C4437672,C0338656,1,0,-1,-0.745
56895,C4437672,C0016059,1,0,-1,-0.699
56896,C4437672,C0152254,1,0,-1,-0.699
56897,C4437672,C0016658,0,1,1,0.88
56898,C4437672,C0009450,0,1,1,0.783
56899,C4437672,C0010346,3,1,-2,-1.305
56900,C4437672,C0024623,0,1,1,0.775
56901,C4437672,C0684249,1,0,-1,-0.826
56902,C4437672,C0024121,0,1,1,0.826
56903,C4437672,C3889047,0,1,1,0.577
56904,C4437672,C0009402,0,2,2,1.558
56905,C4437672,C0020456,2,0,-2,-1.515
56906,C4437672,C0015695,0,1,1,0.756
56907,C4437672,C0021368,4,2,-2,-1.293
56908,C4437672,C0023895,0,1,1,0.756
56909,C4437672,C0009319,6,4,-2,-2.653
56910,C4437672,C0020877,1,0,-1,-0.999
56911,C4437672,C0028754,5,0,-5,-6.071
56912,C4437672,C0242339,2,0,-2,-1.477
56913,C4437672,C0271650,1,0,-1,-0.693
56914,C4437672,C0241863,2,0,-2,-1.421
56915,C4437672,C0021390,2,0,-2,-1.619
56916,C4437672,C0043094,2,0,-2,-1.611
56917,C4437672,C0003850,1,0,-1,-0.826
56918,C4437672,C0027651,2,1,-1,-0.699
56919,C4437672,C0011570,1,0,-1,-0.826
56920,C4437672,C0424295,1,0,-1,-0.826
56921,C4437672,C0007222,1,0,-1,-0.826
56922,C4437672,C0267375,1,0,-1,-0.65
56923,C0315053,C0027651,0,3,3,2.533
56924,C0315053,C0243026,0,1,1,0.783
56925,C0315053,C1168401,0,1,1,0.818
56926,C0315053,C2349952,0,1,1,0.818
56927,C0315053,C0021368,0,2,2,1.492
56928,C0315053,C0017152,0,1,1,1.185
56929,C0315053,C0017574,0,1,1,0.574
56930,C0315053,C0153381,0,18,18,15.006
56931,C0315053,C0031099,3,3,0,1.937
56932,C0315053,C0009450,0,1,1,0.783
56933,C0315053,C0151546,0,4,4,2.488
56934,C0315053,C0026636,0,1,1,0.486
56935,C0315053,C0006826,0,15,15,22.421
56936,C0315053,C0007137,0,4,4,2.93
56937,C0315053,C0585362,0,7,7,4.973
56938,C0315053,C0242379,0,3,3,4.873
56939,C0315053,C0546837,0,1,1,0.692
56940,C0315053,C0011334,3,0,-3,-2.415
56941,C0317481,C0030305,1,0,-1,-0.783
56942,C0317481,C0006826,0,1,1,3.5
56943,C0317481,C0546837,0,1,1,0.656
56944,C0317481,C0153381,0,2,2,0.903
56945,C0317481,C0027651,0,2,2,0.903
56946,C3444838,C0038362,0,1,1,0.783
56947,C3444838,C0041582,0,1,1,0.699
56948,C3444838,C0018520,1,0,-1,-0.766
56949,C3444838,C0546837,1,0,-1,-0.534
56950,C3444838,C0341106,1,0,-1,-0.534
56951,C3444838,C0004763,1,0,-1,-0.534
56952,C3444838,C0685938,1,0,-1,-0.534
56953,C3444838,C0279628,1,0,-1,-0.534
56954,C3444838,C0014869,0,1,1,0.534
56955,C3444838,C0153381,0,1,1,0.699
56956,C3444838,C0149931,1,0,-1,-0.835
56957,C3444838,C0024117,0,1,1,0.783
56958,C3444838,C0031099,0,1,1,0.616
56959,C3444838,C0017574,0,2,2,1.675
56960,C3444838,C0011334,0,2,2,1.301
56961,C3444838,C0009402,0,1,1,0.518
56962,C3444838,C0006826,1,1,0,-0.068
56963,C3444838,C5539668,0,1,1,0.855
56964,C3444838,C0027651,1,1,0,0.294
56965,C3444838,C0009806,1,0,-1,-0.783
56966,C0318241,C0000833,0,1,1,0.692
56967,C0318241,C0029443,0,1,1,1.447
56968,C0318241,C0019151,0,1,1,0.944
56969,C0318241,C0241910,0,1,1,0.996
56970,C0318241,C0036690,0,1,1,0.687
56971,C0318241,C0876973,0,1,1,0.687
56972,C0318241,C0003615,0,1,1,0.574
56973,C0318241,C0740457,0,1,1,1.941
56974,C0318241,C0007131,0,1,1,1.941
56975,C0318241,C0015967,1,0,-1,-0.845
56976,C0318241,C0031024,0,1,1,0.699
56977,C0318241,C0008924,1,0,-1,-3.5
56978,C0318241,C0019693,1,0,-1,-0.236
56979,C0318241,C0023895,0,1,1,0.699
56980,C0318241,C0033252,1,0,-1,-0.622
56981,C0318241,C0868908,1,0,-1,-0.622
56982,C0318241,C0041582,0,1,1,0.704
56983,C0318241,C3241937,0,1,1,0.793
56984,C0318241,C2239176,0,1,1,0.793
56985,C0318241,C0017574,0,1,1,0.699
56986,C0318241,C0747733,1,0,-1,-1.106
56987,C0318241,C0857121,0,1,1,0.679
56988,C0318241,C0018099,0,1,1,0.699
56989,C0318241,C0266929,0,1,1,0.583
56990,C0318241,C0152013,0,2,2,4.335
56991,C0318241,C0851162,1,3,2,1.784
56992,C0318241,C0032285,2,1,-1,-0.632
56993,C0318241,C0264219,0,1,1,0.766
56994,C0318241,C0018133,0,2,2,1.757
56995,C0318241,C0021390,0,1,1,0.692
56996,C0318241,C0024894,0,1,1,0.745
56997,C0318241,C0017152,1,1,0,-0.403
56998,C0318241,C0007137,0,3,3,5.423
56999,C0318241,C0036341,0,3,3,2.718
57000,C0318241,C0025202,2,0,-2,-4.318
57001,C0318241,C0021368,2,7,5,3.533
57002,C0318241,C0004096,1,0,-1,-0.982
57003,C0318241,C0006826,0,3,3,5.203
57004,C0318241,C0009319,0,1,1,0.643
57005,C0318241,C0027651,0,10,10,13.541
57006,C0318241,C0153381,1,4,3,1.271
57007,C0318241,C0242379,0,6,6,8.416
57008,C0318241,C1262477,0,1,1,0.365
57009,C0318241,C0241863,0,2,2,1.532
57010,C0318241,C0023890,4,9,5,2.996
57011,C0318241,C3658208,0,2,2,1.366
57012,C0318241,C0031099,3,4,1,0.519
57013,C0318241,C0020538,0,1,1,0.386
57014,C0318241,C1707305,0,2,2,7.0
57015,C0318241,C0009450,1,4,3,2.885
57016,C0318241,C0011334,3,10,7,3.973
57017,C0318241,C0031090,1,0,-1,-0.836
57018,C0318241,C0016059,0,1,1,0.956
57019,C0318241,C0024117,0,1,1,0.653
57020,C0318241,C0010346,0,2,2,1.869
57021,C0318241,C0035243,0,1,1,3.5
57022,C0318241,C1319315,0,1,1,1.226
57023,C0318241,C0004610,0,1,1,1.226
57024,C0318241,C0025289,0,2,2,1.914
57025,C0318241,C0009402,0,1,1,1.226
57026,C1071700,C0037278,0,1,1,0.699
57027,C1071700,C0007131,1,0,-1,-0.793
57028,C1071700,C0007138,0,1,1,0.161
57029,C1071700,C0024894,0,1,1,0.699
57030,C1071700,C0031154,1,0,-1,-3.5
57031,C1071700,C0032914,1,0,-1,-0.699
57032,C1071700,C0085207,1,0,-1,-0.699
57033,C1071700,C0027651,0,1,1,0.759
57034,C1071700,C0403823,0,1,1,0.47
57035,C1071700,C1456868,0,2,2,1.017
57036,C1071700,C0011847,2,0,-2,-1.748
57037,C1071700,C0019693,1,1,0,-0.16
57038,C1071700,C0004610,1,0,-1,-0.772
57039,C1071700,C0009319,1,0,-1,-0.574
57040,C1071700,C0042024,0,1,1,0.783
57041,C1071700,C0740268,0,1,1,0.783
57042,C1071700,C0006826,1,1,0,0.14
57043,C1071700,C0041582,0,4,4,2.45
57044,C1071700,C0851162,0,1,1,0.847
57045,C1071700,C0021368,1,5,4,6.428
57046,C1071700,C0005684,0,1,1,0.601
57047,C1071700,C0042251,0,1,1,0.783
57048,C1071700,C0001339,0,1,1,0.681
57049,C1071700,C0003578,0,1,1,0.636
57050,C1071700,C0018099,0,1,1,0.782
57051,C1071700,C0033860,2,0,-2,-1.251
57052,C1071700,C0205721,0,1,1,0.692
57053,C1071700,C0011991,1,0,-1,-3.5
57054,C1071700,C0009450,0,1,1,0.564
57055,C0317590,C0020456,1,0,-1,-3.5
57056,C0317590,C0028754,1,0,-1,-0.826
57057,C0317590,C0023076,1,0,-1,-0.454
57058,C0317590,C0009402,1,0,-1,-0.789
57059,C0317590,C0038362,1,0,-1,-0.664
57060,C0317590,C0857121,1,0,-1,-0.885
57061,C0317590,C0024623,1,0,-1,-0.673
57062,C0317590,C4023112,1,0,-1,-0.783
57063,C0317590,C1112209,1,0,-1,-0.783
57064,C0317590,C0014544,1,0,-1,-3.5
57065,C0317590,C3241937,1,0,-1,-0.692
57066,C0317590,C0036341,0,1,1,0.793
57067,C0317590,C0009450,2,0,-2,-1.433
57068,C0317590,C0007847,1,0,-1,-0.759
57069,C0317590,C0001430,1,0,-1,-0.777
57070,C0317590,C0747548,1,0,-1,-0.826
