id,id_microbe,id_disease,neg_relations,pos_relations,strength_raw,strength_IF
63768,2024,1105,0,1,1,0.423
63769,2024,2982,1,0,-1,-0.793
63770,2024,5735,1,0,-1,-0.793
63771,2024,23733,0,1,1,0.783
63772,2024,5092,1,0,-1,-0.574
63773,2024,20,1,1,0,-0.24
63774,2024,5729,0,1,1,0.553
63775,2024,12015,1,0,-1,-0.885
63776,2024,512,1,0,-1,-0.885
63777,2024,5396,0,2,2,1.46
63778,2025,2557,0,1,1,0.574
63779,2025,6954,0,1,1,0.699
63780,2025,14189,0,2,2,1.404
63781,2025,4483,1,0,-1,-0.512
63782,2025,512,1,1,0,-0.017
63783,2025,577,0,1,1,0.759
63784,2026,512,0,1,1,0.759
63785,2026,577,0,1,1,0.759
63786,2028,2310,0,1,1,0.759
63787,2030,512,0,1,1,3.5
63788,2030,635,0,1,1,3.5
63789,2030,3329,0,1,1,3.5
63790,2030,3290,0,1,1,0.944
63791,2030,6954,0,1,1,0.459
63792,2031,512,0,1,1,0.459
63793,2032,512,0,1,1,0.986
63794,2032,5475,0,3,3,2.079
63795,2033,20,0,1,1,0.793
63796,2033,10792,0,1,1,0.793
63797,2033,2261,0,1,1,0.656
63798,2033,6954,0,2,2,0.918
63799,2033,512,0,1,1,0.459
63800,2034,18568,0,1,1,0.738
63801,2034,6099,0,1,1,0.944
63802,2034,5396,0,1,1,0.574
63803,2034,17,1,0,-1,-0.668
63804,2034,512,2,0,-2,-1.673
63805,2034,11462,2,0,-2,-0.551
63806,2037,33,0,1,1,0.783
63807,2037,577,1,1,0,-0.54
63808,2037,3080,0,1,1,1.043
63809,2037,2979,0,1,1,0.679
63810,2037,2854,2,0,-2,-1.553
63811,2037,6954,2,0,-2,-2.042
63812,2037,8040,2,0,-2,-2.042
63813,2037,6221,3,0,-3,-3.56
63814,2038,1698,0,1,1,0.512
63815,2038,512,0,1,1,0.512
63816,2038,1117,0,1,1,1.248
63817,2038,4009,0,1,1,0.511
63818,2038,5729,0,1,1,1.031
63819,2039,792,0,1,1,1.226
63820,2039,2938,0,1,1,0.786
63821,2039,12447,0,1,1,3.5
63822,2039,11510,0,1,1,3.5
63823,2039,951,0,1,1,3.5
63824,2039,16936,1,0,-1,-0.699
63825,2039,15433,0,1,1,0.783
63826,2039,5930,0,1,1,0.783
63827,2039,2981,0,1,1,3.5
63828,2039,5396,0,1,1,3.5
63829,2039,1754,0,1,1,3.5
63830,2039,3175,0,1,1,3.5
63831,2039,970,0,1,1,0.699
63832,2039,2710,0,1,1,0.94
63833,2039,3395,0,1,1,0.956
63834,2040,1116,1,0,-1,-0.497
63835,2040,17,3,0,-3,-2.124
63836,2040,15363,2,0,-2,-1.41
63837,2040,11602,1,0,-1,-0.692
63838,2040,5728,1,0,-1,-0.783
63839,2040,635,1,0,-1,-0.865
63840,2042,459,0,1,1,1.185
63841,2042,3508,0,1,1,0.664
63842,2042,1213,0,1,1,0.692
63843,2042,2185,0,1,1,0.692
63844,2042,2261,0,1,1,0.692
63845,2042,577,1,1,0,0.028
63846,2042,2358,0,1,1,3.5
63847,2043,2854,1,2,1,3.03
63848,2043,2358,1,0,-1,-3.5
63849,2044,2854,0,1,1,0.766
63850,2044,0,1,0,-1,-0.81
63851,2044,2358,1,0,-1,-3.5
63852,2045,5735,0,1,1,3.5
63853,2046,3290,0,1,1,0.677
63854,2046,9144,0,1,1,0.677
63855,2046,951,0,1,1,0.783
63856,2047,635,0,1,1,0.553
63857,2047,17,0,3,3,7.595
63858,2047,1754,0,1,1,0.305
63859,2047,949,0,1,1,0.793
63860,2047,5396,0,1,1,1.248
63861,2047,951,0,1,1,0.783
63862,2048,951,0,1,1,0.783
63863,2049,321,2,0,-2,-1.794
63864,2049,4167,1,0,-1,-0.509
63865,2049,1117,1,0,-1,-0.783
63866,2049,660,1,0,-1,-0.783
63867,2050,2854,0,1,1,0.956
63868,2050,5863,1,0,-1,-0.758
63869,2050,2937,1,0,-1,-0.319
63870,2051,6254,0,1,1,0.847
63871,2051,2347,0,2,2,1.546
63872,2051,6099,0,1,1,0.509
63873,2051,1261,0,1,1,0.509
63874,2052,5786,1,0,-1,-0.452
63875,2052,1911,1,0,-1,-0.826
63876,2052,1116,0,1,1,0.692
63877,2052,6301,1,0,-1,-0.956
63878,2053,4569,0,1,1,0.766
63879,2053,2854,0,4,4,2.697
63880,2054,3274,1,0,-1,-0.508
63881,2054,3080,1,0,-1,-0.508
63882,2054,2411,0,1,1,0.699
63883,2055,25904,0,1,1,0.956
63884,2056,25904,0,1,1,0.956
63885,2057,4849,0,1,1,1.067
63886,2057,17,0,1,1,1.067
63887,2057,5396,0,2,2,1.524
63888,2057,10954,0,2,2,1.185
63889,2057,635,0,2,2,1.428
63890,2057,76,0,1,1,1.067
63891,2057,0,0,1,1,1.067
63892,2057,25904,0,1,1,0.956
63893,2058,635,0,1,1,3.5
63894,2058,4849,0,1,1,0.438
63895,2058,3508,0,1,1,0.438
63896,2059,1377,0,1,1,0.511
63897,2059,225,0,1,1,0.783
63898,2059,11405,0,1,1,0.783
63899,2059,12339,0,1,1,0.118
63900,2059,321,1,0,-1,-0.664
63901,2059,1106,0,1,1,0.359
63902,2059,20,0,2,2,1.855
63903,2059,17,0,1,1,0.793
63904,2059,0,0,1,1,0.783
63905,2059,363,1,0,-1,-0.783
63906,2060,17,0,1,1,3.5
63907,2064,17,1,0,-1,-3.5
63908,2065,3395,0,1,1,0.704
63909,2065,635,0,2,2,1.408
63910,2065,17,0,1,1,0.757
63911,2065,25908,0,1,1,3.5
63912,2065,20,0,2,2,7.0
63913,2065,1851,0,1,1,3.5
63914,2066,20,0,3,3,3.035
63915,2066,363,0,1,1,0.793
63916,2066,411,0,1,1,0.574
63917,2066,4167,0,1,1,0.574
63918,2068,19829,1,0,-1,-0.418
63919,2069,1213,0,1,1,3.5
63920,2069,2969,0,1,1,3.5
63921,2069,5396,0,1,1,3.5
63922,2069,1698,0,2,2,7.0
63923,2070,10786,1,0,-1,-3.5
63924,2071,7997,0,1,1,0.818
63925,2071,2557,1,0,-1,-0.693
63926,2071,18568,1,0,-1,-0.783
63927,2071,20,1,0,-1,-0.401
63928,2071,7867,1,0,-1,-0.401
63929,2071,792,0,1,1,0.346
63930,2071,1851,0,1,1,0.783
63931,2072,436,1,0,-1,-0.956
63932,2072,1117,1,0,-1,-0.956
63933,2073,8300,0,1,1,0.793
63934,2073,20,1,0,-1,-0.826
63935,2073,32089,1,0,-1,-0.747
63936,2073,32088,1,0,-1,-0.747
63937,2073,4755,1,0,-1,-0.747
63938,2073,1698,0,1,1,0.699
63939,2073,10269,0,1,1,0.699
63940,2073,3544,0,5,5,3.172
63941,2073,512,0,1,1,0.677
63942,2075,20,0,1,1,0.692
63943,2075,28216,0,1,1,0.793
63944,2075,7931,0,1,1,0.793
63945,2075,2121,0,1,1,0.653
63946,2075,9053,0,1,1,0.574
63947,2075,32800,0,2,2,4.55
63948,2075,4849,0,1,1,0.692
63949,2075,1736,0,1,1,0.692
63950,2075,5022,0,1,1,0.692
63951,2075,4902,0,1,1,0.692
63952,2075,0,0,1,1,0.692
63953,2075,17,0,4,4,5.738
63954,2075,699,0,4,4,3.2
63955,2075,3395,0,1,1,0.574
63956,2075,635,0,2,2,1.367
63957,2075,11767,0,2,2,2.115
63958,2076,577,0,1,1,0.759
63959,2077,8072,1,0,-1,-0.759
63960,2078,359,1,0,-1,-0.826
63961,2078,1323,1,0,-1,-0.826
63962,2078,1106,0,1,1,0.359
63963,2078,20,0,1,1,0.359
63964,2078,33,0,1,1,0.784
63965,2078,627,0,1,1,3.5
63966,2078,411,0,1,1,0.783
63967,2078,8860,0,1,1,0.783
63968,2079,2358,1,0,-1,-0.577
63969,2079,2979,2,0,-2,-1.521
63970,2080,1754,0,1,1,0.577
63971,2082,699,0,1,1,0.509
63972,2082,17,0,1,1,0.509
63973,2084,512,0,1,1,1.096
63974,2084,699,0,1,1,0.509
63975,2086,200,0,1,1,3.5
63976,2086,699,0,1,1,0.509
63977,2087,699,0,1,1,0.509
63978,2088,635,0,1,1,0.944
63979,2088,6099,0,1,1,0.944
63980,2088,206,1,0,-1,-0.721
63981,2089,792,0,1,1,0.793
63982,2089,4483,0,1,1,0.783
63983,2089,5051,0,1,1,0.783
63984,2089,27491,0,2,2,1.481
63985,2089,25591,0,2,2,1.481
63986,2089,33852,0,1,1,0.795
63987,2089,2557,0,1,1,1.067
63988,2089,26430,0,1,1,0.783
63989,2089,17,0,1,1,0.783
63990,2090,20970,0,1,1,0.783
63991,2090,3427,0,1,1,0.783
63992,2090,26441,0,1,1,0.783
63993,2090,26430,0,1,1,0.783
63994,2090,17,0,1,1,0.783
63995,2091,3315,0,1,1,0.944
63996,2091,635,0,1,1,0.786
63997,2091,512,0,1,1,0.816
63998,2091,3427,0,1,1,0.783
63999,2091,7444,0,1,1,0.783
64000,2091,26430,0,1,1,0.783
64001,2091,17,0,2,2,1.569
64002,2092,33604,0,1,1,0.245
64003,2092,23022,0,1,1,0.245
64004,2092,11405,0,1,1,0.577
64005,2092,5396,0,1,1,0.577
64006,2092,635,0,1,1,0.577
64007,2092,4040,0,1,1,0.577
64008,2092,4849,0,1,1,0.577
64009,2092,1377,0,1,1,0.519
64010,2092,512,1,0,-1,-0.577
64011,2092,33347,0,1,1,0.512
64012,2092,4483,0,1,1,0.656
64013,2092,26443,0,2,2,2.009
64014,2093,13547,1,0,-1,-0.279
64015,2094,13547,1,0,-1,-0.279
64016,2098,9008,0,1,1,0.511
64017,2099,1851,0,1,1,0.944
64018,2099,17,1,0,-1,-1.175
64019,2100,2618,1,0,-1,-0.956
64020,2100,17881,0,1,1,0.397
64021,2100,2854,0,1,1,0.865
64022,2100,13159,0,1,1,0.865
64023,2100,14942,0,1,1,0.413
64024,2100,17,0,1,1,0.793
64025,2100,459,1,0,-1,-1.185
64026,2100,32895,0,1,1,0.713
64027,2100,14266,1,0,-1,-3.5
64028,2100,2185,1,0,-1,-0.692
64029,2100,20,0,3,3,1.908
64030,2100,1851,0,5,5,10.479
64031,2101,17,1,0,-1,-0.783
64032,2101,635,0,2,2,1.13
64033,2101,9860,0,1,1,0.694
64034,2101,13918,0,1,1,0.694
64035,2102,1271,1,0,-1,-0.783
64036,2102,512,1,0,-1,-0.783
64037,2103,7942,0,1,1,0.705
64038,2103,512,0,1,1,0.705
64039,2104,3026,0,1,1,0.656
64040,2104,1323,0,1,1,0.656
64041,2104,12960,1,0,-1,-0.956
64042,2104,577,0,1,1,0.783
64043,2104,18733,0,2,2,1.58
64044,2104,15561,0,1,1,0.677
64045,2106,2854,0,1,1,0.656
64046,2106,9710,1,0,-1,-0.783
64047,2106,20,1,0,-1,-0.783
64048,2106,1117,1,0,-1,-0.766
64049,2106,2650,0,2,2,1.577
64050,2106,2310,1,0,-1,-0.826
64051,2106,17952,1,0,-1,-3.5
64052,2106,4942,1,0,-1,-3.5
64053,2107,5396,0,1,1,0.699
64054,2108,635,0,1,1,1.067
64055,2108,15551,1,0,-1,-0.793
64056,2108,16330,0,1,1,1.23
64057,2108,30958,0,1,1,1.23
64058,2108,4569,0,1,1,0.94
64059,2108,5051,1,0,-1,-0.588
64060,2109,1117,1,0,-1,-0.885
64061,2109,5287,1,0,-1,-0.782
64062,2109,20446,1,0,-1,-0.577
64063,2109,2472,1,0,-1,-0.577
64064,2109,2358,1,0,-1,-0.577
64065,2109,363,0,1,1,0.826
64066,2110,3513,0,2,2,1.559
64067,2111,15485,0,1,1,1.096
64068,2111,577,0,1,1,0.818
64069,2111,363,0,2,2,1.914
64070,2111,3992,0,1,1,0.605
64071,2111,534,1,0,-1,-0.944
64072,2111,0,1,2,1,0.757
64073,2111,2261,1,0,-1,-0.944
64074,2112,534,0,1,1,0.677
64075,2113,20,1,0,-1,-0.783
64076,2114,4092,0,1,1,0.523
64077,2115,1698,0,1,1,0.975
64078,2115,2937,0,2,2,1.098
64079,2115,5207,0,1,1,3.5
64080,2115,2938,0,1,1,3.5
64081,2115,3447,0,1,1,0.446
64082,2115,1529,0,1,1,0.874
64083,2117,1184,0,1,1,0.574
64084,2117,17,1,0,-1,-0.783
64085,2118,17,1,0,-1,-0.783
64086,2119,627,0,1,1,3.5
64087,2120,9172,0,1,1,0.545
64088,2120,0,0,1,1,0.574
64089,2120,459,0,1,1,0.726
64090,2120,6073,0,1,1,3.5
64091,2120,10651,0,1,1,3.5
64092,2120,512,0,1,1,0.78
64093,2120,321,1,0,-1,-0.745
64094,2120,2937,0,1,1,0.534
64095,2120,2854,0,3,3,2.241
64096,2120,660,1,0,-1,-0.615
64097,2120,2347,0,1,1,0.54
64098,2120,577,1,1,0,-0.004
64099,2122,12217,1,2,1,0.607
64100,2123,534,0,1,1,1.617
64101,2123,4278,1,0,-1,-0.705
64102,2123,17,1,0,-1,-0.944
64103,2123,7905,1,0,-1,-0.826
64104,2123,4953,1,0,-1,-0.826
64105,2124,1261,1,0,-1,-0.819
64106,2124,2937,1,0,-1,-0.614
64107,2124,3447,1,0,-1,-0.614
64108,2125,138,0,1,1,0.397
64109,2125,629,0,1,1,0.699
64110,2125,2854,0,1,1,0.855
64111,2125,17,2,1,-1,-0.764
64112,2125,0,1,1,0,0.242
64113,2126,17,0,1,1,0.783
64114,2126,5735,0,1,1,0.783
64115,2126,5396,0,1,1,1.248
64116,2126,3175,0,1,1,0.517
64117,2127,10663,0,1,1,0.783
64118,2128,0,0,1,1,3.5
64119,2128,3080,0,1,1,3.5
64120,2128,12488,1,0,-1,-0.885
64121,2128,425,1,0,-1,-1.248
64122,2128,4167,0,1,1,0.681
64123,2128,17580,0,1,1,0.819
64124,2128,534,1,1,0,2.612
64125,2128,512,1,1,0,-0.485
64126,2128,1594,1,0,-1,-0.883
64127,2128,1261,0,1,1,0.975
64128,2128,1699,0,1,1,0.975
64129,2128,363,1,5,4,4.638
64130,2128,20,0,1,1,0.783
64131,2129,4267,0,1,1,0.818
64132,2129,20,1,0,-1,-0.783
64133,2129,1594,1,0,-1,-0.797
64134,2129,17,0,1,1,0.558
64135,2129,16036,0,1,1,0.783
64136,2129,0,0,1,1,0.783
64137,2130,20,1,0,-1,-0.696
64138,2131,21654,0,1,1,0.696
64139,2132,512,1,0,-1,-0.975
64140,2132,577,1,0,-1,-0.975
64141,2132,10651,1,0,-1,-0.891
64142,2133,2220,0,1,1,1.502
64143,2133,2185,0,2,2,1.701
64144,2133,509,1,1,0,0.057
64145,2133,3144,0,1,1,0.783
64146,2133,512,0,3,3,2.461
64147,2133,1592,1,0,-1,-0.793
64148,2133,2310,1,0,-1,-0.793
64149,2133,11510,0,1,1,0.793
64150,2133,31643,0,1,1,0.692
64151,2133,6515,0,2,2,1.209
64152,2133,2072,0,1,1,0.65
64153,2134,615,0,1,1,3.5
64154,2134,6206,0,1,1,3.5
64155,2134,512,0,4,4,2.57
64156,2134,26615,0,1,1,1.322
64157,2136,14618,1,0,-1,-0.696
64158,2137,6592,0,1,1,0.401
64159,2137,15626,0,2,2,3.901
64160,2138,699,1,0,-1,-0.699
64161,2138,6592,0,1,1,0.718
64162,2138,27790,0,1,1,0.881
64163,2138,6073,0,1,1,0.692
64164,2139,10993,0,2,2,1.398
64165,2139,2854,0,1,1,0.597
64166,2139,3514,0,1,1,0.597
64167,2139,3447,0,1,1,0.766
64168,2140,6627,2,0,-2,-4.532
64169,2141,3080,0,1,1,1.031
64170,2141,17,0,1,1,0.509
64171,2144,2183,0,1,1,0.944
64172,2144,363,1,0,-1,-0.826
64173,2144,0,0,1,1,0.461
64174,2144,1213,0,1,1,0.461
64175,2144,629,0,1,1,0.461
64176,2145,26624,0,2,2,1.914
64177,2147,26624,0,2,2,1.914
64178,2148,17,0,1,1,1.314
64179,2149,1754,0,1,1,3.5
64180,2149,10954,0,1,1,3.5
64181,2150,5374,0,1,1,0.658
64182,2150,2937,0,1,1,0.793
64183,2150,2854,0,1,1,0.597
64184,2151,512,0,1,1,3.5
64185,2151,3080,0,1,1,3.5
64186,2151,2937,0,1,1,0.664
64187,2151,2803,0,1,1,0.664
64188,2151,9971,0,1,1,3.5
64189,2151,3308,0,1,1,3.5
64190,2151,12015,0,1,1,3.5
64191,2151,17,0,1,1,0.699
64192,2151,2982,1,0,-1,-0.783
64193,2151,16703,0,1,1,0.783
64194,2152,0,0,1,1,0.664
64195,2152,17,0,1,1,3.5
64196,2153,2557,0,1,1,0.885
64197,2153,321,0,1,1,3.5
64198,2153,5653,0,1,1,0.847
64199,2154,2854,1,0,-1,-0.766
64200,2155,2937,0,1,1,0.783
64201,2155,2854,0,1,1,0.766
64202,2156,635,0,1,1,0.566
64203,2156,577,0,2,2,1.774
64204,2156,512,0,1,1,0.818
64205,2156,2937,0,1,1,0.699
64206,2156,7444,0,1,1,3.5
64207,2156,7457,0,1,1,3.5
64208,2156,26,0,1,1,3.5
64209,2156,6721,0,1,1,3.5
64210,2156,4569,0,1,1,3.5
64211,2156,14941,0,1,1,3.5
64212,2156,4282,0,1,1,3.5
64213,2156,117,0,1,1,3.5
64214,2156,10993,0,1,1,3.5
64215,2156,3447,0,1,1,0.574
64216,2156,3080,1,0,-1,-0.403
64217,2156,2766,0,1,1,0.786
64218,2156,4263,0,1,1,0.786
64219,2156,20,1,0,-1,-0.783
64220,2156,4040,0,1,1,0.956
64221,2157,4902,0,1,1,0.784
64222,2158,1754,0,1,1,0.826
64223,2158,3513,0,1,1,0.826
64224,2158,5396,0,1,1,1.049
64225,2158,225,0,1,1,0.944
64226,2158,2979,0,1,1,0.944
64227,2158,635,0,3,3,2.156
64228,2158,3395,0,1,1,0.453
64229,2158,3508,0,2,2,1.752
64230,2159,1395,1,0,-1,-0.944
64231,2159,621,1,0,-1,-0.826
64232,2159,627,1,0,-1,-0.826
64233,2159,3608,1,0,-1,-0.826
64234,2159,1391,1,0,-1,-0.826
64235,2160,8547,1,0,-1,-0.73
64236,2160,621,1,0,-1,-0.826
64237,2160,3608,1,0,-1,-0.826
64238,2160,1391,1,0,-1,-0.826
64239,2161,17,0,1,1,0.699
64240,2161,4263,1,0,-1,-0.512
64241,2161,3145,1,0,-1,-0.512
64242,2161,29268,0,1,1,0.687
64243,2161,17536,0,1,1,0.687
64244,2161,5475,0,1,1,0.687
64245,2161,23733,0,1,1,0.687
64246,2161,3544,0,1,1,0.944
64247,2161,363,0,1,1,0.885
64248,2161,8278,0,1,1,0.558
64249,2161,621,0,1,1,0.826
64250,2162,11290,0,1,1,0.574
64251,2163,321,1,0,-1,-0.664
64252,2163,2587,1,0,-1,-0.664
64253,2163,17,1,0,-1,-0.975
64254,2163,20,1,0,-1,-0.975
64255,2164,20,0,1,1,0.707
64256,2164,12931,0,1,1,0.885
64257,2164,459,0,1,1,3.5
64258,2165,970,1,0,-1,-0.783
64259,2165,916,0,1,1,0.512
64260,2165,2937,0,1,1,0.766
64261,2165,7444,0,1,1,0.956
64262,2165,1105,0,1,1,1.02
64263,2165,6236,0,1,1,0.699
64264,2165,117,0,1,1,0.699
64265,2166,951,0,1,1,0.658
64266,2166,949,0,1,1,0.81
64267,2167,6189,1,0,-1,-0.787
64268,2167,10776,1,0,-1,-0.787
64269,2167,7214,0,1,1,0.787
64270,2167,10993,0,1,1,0.787
64271,2167,5396,0,1,1,0.787
64272,2167,4849,0,1,1,0.787
64273,2167,3080,0,1,1,0.818
64274,2167,4263,0,1,1,0.461
64275,2169,2854,1,0,-1,-0.699
64276,2169,2185,1,0,-1,-0.864
64277,2170,2937,0,1,1,0.929
64278,2170,3290,1,0,-1,-0.793
64279,2170,3080,2,0,-2,-1.865
64280,2170,2185,1,0,-1,-0.864
64281,2171,1117,1,0,-1,-0.826
64282,2171,1515,1,0,-1,-0.692
64283,2171,512,1,0,-1,-0.545
64284,2172,13367,0,1,1,0.783
64285,2172,5475,1,0,-1,-0.545
64286,2174,1261,1,0,-1,-0.609
64287,2174,2979,1,0,-1,-0.826
64288,2174,1117,0,1,1,0.54
64289,2174,12067,1,0,-1,-0.446
64290,2177,0,0,1,1,0.783
64291,2177,20,1,0,-1,-0.615
64292,2177,1117,1,0,-1,-3.5
64293,2179,1261,1,0,-1,-0.783
64294,2181,2358,1,0,-1,-0.885
64295,2181,7867,1,0,-1,-3.5
64296,2181,3544,0,1,1,0.788
64297,2181,2979,1,0,-1,-1.478
64298,2182,1698,0,1,1,0.826
64299,2182,1117,1,0,-1,-1.248
64300,2182,17,0,1,1,0.783
64301,2182,1213,0,1,1,3.5
64302,2182,5270,0,1,1,3.5
64303,2182,2979,1,0,-1,-1.478
64304,2183,11888,0,1,1,0.656
64305,2183,20,0,1,1,0.656
64306,2183,3544,0,1,1,0.656
64307,2183,2854,0,1,1,3.5
64308,2184,5800,0,1,1,0.783
64309,2184,1698,0,2,2,1.552
64310,2184,2937,0,1,1,0.718
64311,2184,970,0,1,1,0.927
64312,2185,16036,0,1,1,3.5
64313,2185,4263,0,2,2,1.006
64314,2186,30945,0,1,1,0.598
64315,2186,10447,0,1,1,0.598
64316,2186,4483,0,1,1,0.783
64317,2187,17,0,1,1,3.5
64318,2187,4569,0,1,1,0.783
64319,2187,635,0,1,1,0.826
64320,2188,512,1,0,-1,-0.926
64321,2188,577,1,0,-1,-0.926
64322,2188,2310,0,1,1,0.783
64323,2188,1587,0,1,1,0.783
64324,2188,2183,0,1,1,0.783
64325,2188,321,0,1,1,0.735
64326,2188,2587,0,1,1,0.735
64327,2188,2937,0,1,1,1.581
64328,2188,13159,0,1,1,1.581
64329,2188,1529,0,1,1,1.581
64330,2189,6911,1,0,-1,-0.783
64331,2189,2358,0,1,1,0.826
64332,2189,20192,0,1,1,0.783
64333,2189,671,0,1,1,0.783
64334,2189,1117,0,1,1,1.226
64335,2189,363,0,1,1,0.975
64336,2189,5132,1,0,-1,-1.248
64337,2190,3395,0,1,1,0.311
64338,2190,198,0,1,1,0.975
64339,2190,1311,0,1,1,0.545
64340,2190,10498,0,1,1,0.658
64341,2190,629,0,1,1,0.509
64342,2190,1835,0,1,1,0.607
64343,2190,173,0,1,1,0.793
64344,2190,0,0,3,3,5.268
64345,2190,1754,0,1,1,0.944
64346,2190,3359,0,6,6,7.001
64347,2190,17,1,1,0,2.674
64348,2190,699,0,1,1,0.681
64349,2190,4167,0,1,1,0.681
64350,2191,1594,1,0,-1,-0.826
64351,2191,401,1,0,-1,-0.783
64352,2191,25065,1,0,-1,-0.826
64353,2191,1213,2,0,-2,-1.868
64354,2191,1391,1,0,-1,-0.509
64355,2191,20,4,0,-4,-2.933
64356,2191,363,5,0,-5,-4.367
64357,2191,14183,2,0,-2,-1.609
64358,2191,512,1,0,-1,-0.777
64359,2191,1117,3,0,-3,-2.357
64360,2191,26722,1,0,-1,-0.885
64361,2191,11363,1,0,-1,-3.5
64362,2191,1529,1,0,-1,-1.085
64363,2191,14195,1,0,-1,-0.885
64364,2191,7520,1,0,-1,-0.885
64365,2191,13914,1,0,-1,-0.885
64366,2191,16388,1,0,-1,-0.885
64367,2191,660,2,0,-2,-1.763
64368,2191,671,1,0,-1,-0.97
64369,2191,0,4,0,-4,-5.666
64370,2191,577,2,0,-2,-1.34
64371,2191,1588,1,0,-1,-0.793
64372,2192,3080,0,1,1,0.944
64373,2192,20,0,1,1,1.23
64374,2192,17878,1,0,-1,-0.305
64375,2192,577,0,2,2,1.76
64376,2192,512,0,3,3,2.839
64377,2193,5115,0,1,1,0.816
64378,2194,5115,0,1,1,0.816
64379,2195,11405,1,0,-1,-3.5
64380,2196,2854,1,0,-1,-0.766
64381,2197,1754,0,1,1,0.585
64382,2197,4278,0,1,1,0.585
64383,2197,3395,0,1,1,0.926
64384,2198,33,0,1,1,0.863
64385,2198,17,0,2,2,1.184
64386,2199,17,0,1,1,0.557
64387,2199,2310,1,0,-1,-0.826
64388,2200,11405,0,1,1,0.577
64389,2200,637,0,1,1,0.577
64390,2200,5396,0,1,1,0.577
64391,2200,635,0,1,1,0.577
64392,2200,4040,0,1,1,0.577
64393,2200,4849,0,1,1,0.577
64394,2200,5684,0,1,1,0.788
64395,2200,3508,0,1,1,0.574
64396,2201,635,0,1,1,0.692
64397,2201,29268,0,1,1,0.687
64398,2201,5475,0,1,1,0.687
64399,2201,23733,0,1,1,0.687
64400,2201,2072,0,1,1,1.502
64401,2201,3308,0,1,1,0.508
64402,2201,8278,0,1,1,0.558
64403,2202,17,0,1,1,0.793
64404,2202,20,0,1,1,0.793
64405,2204,15901,0,2,2,1.695
64406,2206,512,0,1,1,0.873
64407,2207,5684,0,1,1,0.705
64408,2207,17851,0,1,1,0.705
64409,2207,5029,0,1,1,0.486
64410,2207,1592,1,0,-1,-0.604
64411,2207,1699,0,1,1,0.783
64412,2207,2182,1,0,-1,-0.793
64413,2207,17,1,0,-1,-0.604
64414,2208,4902,0,1,1,0.692
64415,2208,22790,0,1,1,0.607
64416,2209,1184,0,1,1,0.607
64417,2209,17,0,1,1,0.607
64418,2210,5930,1,0,-1,-0.944
64419,2211,20,1,0,-1,-0.692
64420,2211,1117,1,0,-1,-0.692
64421,2211,1411,1,0,-1,-0.617
64422,2211,33073,1,0,-1,-0.975
64423,2211,3080,2,0,-2,-1.181
64424,2211,1594,1,0,-1,-1.063
64425,2211,4953,1,0,-1,-1.063
64426,2211,363,1,0,-1,-0.397
64427,2212,512,1,0,-1,-0.956
64428,2213,512,1,0,-1,-0.956
64429,2215,19322,0,1,1,0.944
64430,2215,699,0,1,1,0.944
64431,2215,30826,0,1,1,0.944
64432,2215,1529,0,1,1,0.944
64433,2215,4040,1,0,-1,-0.617
64434,2215,635,0,1,1,0.699
64435,2215,3359,0,1,1,0.784
64436,2215,7792,0,1,1,0.449
64437,2217,2937,0,1,1,0.793
64438,2218,2937,0,1,1,0.793
64439,2219,6065,0,2,2,1.721
64440,2219,17,0,2,2,1.564
64441,2219,2557,0,1,1,0.577
64442,2219,2803,0,1,1,0.944
64443,2220,35806,0,1,1,1.067
64444,2220,2557,0,1,1,0.956
64445,2220,2766,0,1,1,0.956
64446,2220,4151,0,1,1,0.783
64447,2220,17,0,1,1,3.5
64448,2221,12067,0,1,1,0.617
64449,2221,4163,0,1,1,3.5
64450,2222,18568,0,1,1,0.713
64451,2222,27227,0,1,1,1.181
64452,2223,3395,0,1,1,0.789
64453,2223,5396,0,1,1,0.956
64454,2223,9727,0,1,1,0.956
64455,2223,0,0,1,1,0.783
64456,2224,1375,0,1,1,0.793
64457,2224,1374,0,1,1,0.793
64458,2224,18828,0,1,1,0.784
64459,2224,13618,0,1,1,0.784
64460,2224,30810,0,1,1,0.784
64461,2224,15088,0,3,3,2.716
64462,2225,17,1,2,1,0.903
64463,2225,27518,0,1,1,0.944
64464,2226,17,2,2,0,-0.193
64465,2226,18284,1,0,-1,-0.68
64466,2226,635,1,1,0,0.043
64467,2226,8102,5,1,-4,-2.546
64468,2227,14798,0,1,1,3.5
64469,2228,10711,0,1,1,0.734
64470,2229,2856,0,1,1,0.891
64471,2229,2937,1,4,3,2.054
64472,2229,10711,0,1,1,0.734
64473,2230,2472,1,0,-1,-3.5
64474,2230,15621,1,0,-1,-0.783
64475,2231,2191,0,1,1,0.554
64476,2231,1911,0,1,1,0.777
64477,2232,3080,0,3,3,2.125
64478,2232,3081,0,2,2,1.109
64479,2232,512,0,3,3,2.544
64480,2233,17,1,0,-1,-0.783
64481,2234,2803,1,0,-1,-3.5
64482,2234,363,0,1,1,0.975
64483,2235,5800,1,0,-1,-0.783
64484,2235,20,1,0,-1,-0.81
64485,2235,1117,0,1,1,0.692
64486,2236,1213,1,0,-1,-0.692
64487,2236,0,1,0,-1,-0.692
64488,2236,1698,1,0,-1,-0.692
64489,2236,1117,1,0,-1,-0.692
64490,2237,512,0,3,3,3.186
64491,2237,1851,0,1,1,0.656
